Randomizer Version: 4.6.0
Random Seed: 128137046630631
Settings String: 321YRgEegFfAloCVwKSxgSehhsIagfGasY9GAABmwAAAAAARAKA0Mna/JQJCTIGBgTkWwUQE1Bva2Vtb24gQmxhY2sgMiAoRym+Bj4148M4ig==

--Pokemon Base Stats & Types--
NUM|NAME         |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1    |ABILITY2    |ABILITY3    |ITEM
190|Griffel      |NORMAL           |  55|  70|  55|  40|  55|  85|Starthilfe  |Dürre       |Anspannung  |Triperle (rare), Federfossil (dark grass only)
191|Sonnkern     |GRASS            |  30|  30|  30|  30|  30|  30|Leichtmetall|Trockenheit |Floraschild |
192|Sonnflora    |GRASS            |  75|  75|  55| 105|  85|  30|Leichtmetall|Trockenheit |Floraschild |Magnet (common)
193|Yanma        |BUG/FLYING       |  65|  65|  45|  75|  45|  95|Analyse     |Schwebe     |Vegetarier  |Para-Heiler (dark grass only)
194|Felino       |WATER/GROUND     |  55|  45|  45|  25|  25|  15|Achtlos     |Farbwechsel |Aufwertung  |
195|Morlord      |WATER/GROUND     |  95|  85|  85|  65|  65|  35|Achtlos     |Farbwechsel |Aufwertung  |Superschutz (common)
196|Psiana       |PSYCHIC          |  65|  65|  60| 130|  95| 110|Sandsturm   |Trugbild    |Tastfluch   |Hackattack (rare), Geniefeder (dark grass only)
197|Nachtara     |DARK             |  95|  65| 110|  60| 130|  65|Panzerhaut  |Eishaut     |Konzentrator|Wiederball (dark grass only)
198|Kramurx      |DARK/FLYING      |  60|  85|  42|  85|  42|  91|Kraftkoloss |Felsenfest  |Turbobrand  |Salkabeere (100%)
199|Laschoking   |WATER/PSYCHIC    |  95|  75|  80| 100| 110|  30|Übereifer   |Trugbild    |Scherenmacht|
200|Traunfugil   |GHOST            |  60|  60|  60|  85|  85|  85|Notdünger   |Giftwahn    |Analyse     |
201|Icognito     |PSYCHIC          |  48|  72|  48|  72|  48|  48|Rasanz      |Facettenauge|Finalschlag |
202|Woingenau    |PSYCHIC          | 190|  33|  58|  33|  58|  33|Aquahülle   |Innere Kraft|Konzentrator|Eipfelbeere (100%)
203|Girafarig    |NORMAL/PSYCHIC   |  70|  80|  65|  90|  65|  85|Kloakensoße |Mitnahme    |Wankelmut   |
204|Tannza       |BUG              |  50|  65|  90|  35|  35|  15|Saugnapf    |Belebekraft |Unkenntnis  |Wilbirbeere (common), Supertrank (rare), Krummlöffel (dark grass only)
205|Forstellka   |BUG/STEEL        |  75|  90| 140|  60|  60|  40|Saugnapf    |Belebekraft |Unkenntnis  |Wutkeks (common), Angriffplus (rare), Wurzelfossil (dark grass only)
206|Dummisel     |NORMAL           | 100|  70|  70|  65|  65|  45|Brustbieter |H2O-Absorber|Wertelink   |Schützer (dark grass only)
207|Skorgla      |GROUND/FLYING    |  65|  75| 105|  35|  65|  85|Alptraum    |Vegetarier  |Giftwahn    |Blitzmodul (dark grass only)
208|Stahlos      |STEEL/GROUND     |  75|  85| 200|  55|  65|  30|Rohe Gewalt |Robustheit  |Puderabwehr |Muskelband (rare), Wahlband (dark grass only)
209|Snubbull     |NORMAL           |  60|  80|  50|  40|  40|  30|Rohe Gewalt |Brustbieter |Duftnote    |
210|Granbull     |NORMAL           |  90| 120|  75|  60|  60|  45|Rohe Gewalt |Brustbieter |Duftnote    |
211|Baldorfish   |WATER/POISON     |  65|  95|  75|  55|  55|  85|Angsthase   |Wertehalter |Pulverrauch |
212|Scherox      |BUG/STEEL        |  70| 130| 100|  55|  80|  65|Statik      |Duftnote    |Floraschild |Wiederball (common)
213|Pottrott     |BUG/ROCK         |  20|  10| 230|  10| 230|   5|Tastfluch   |Sporenwirt  |Großbrand   |Alter Taler (100%)
214|Skaraborn    |BUG/FIGHTING     |  80| 125|  75|  40|  95|  85|Fußangel    |Achtlos     |Reiche Ernte|Tsitrubeere (dark grass only)
215|Sniebel      |DARK/ICE         |  55|  95|  55|  35|  75| 115|Erleuchtung |Techniker   |Unkenntnis  |Klettdorn (common), King-Stein (rare)
216|Teddiursa    |NORMAL           |  60|  80|  50|  50|  50|  40|Magieschild |Wolke Sieben|Eisenfaust  |
217|Ursaring     |NORMAL           |  90| 130|  75|  75|  75|  55|Magieschild |Wolke Sieben|Eisenfaust  |Wechselhülle (dark grass only)
218|Schneckmag   |FIRE             |  40|  40|  40|  70|  40|  20|Bruchrüstung|Sandschleier|Magieschild |Eipfelbeere (rare), Tsitrubeere (dark grass only)
219|Magcargo     |FIRE/ROCK        |  50|  50| 120|  80|  80|  30|Bruchrüstung|Sandschleier|Magieschild |X-Abwehr (100%)
220|Quiekel      |ICE/GROUND       |  50|  50|  40|  30|  30|  50|Hitzeschutz |Bruchrüstung|Dösigkeit   |AP-Plus (dark grass only)
221|Keifel       |ICE/GROUND       | 100| 100|  80|  60|  60|  50|Hitzeschutz |Bruchrüstung|Dösigkeit   |Eipfelbeere (common), Drakojuwel (dark grass only)
222|Corasonn     |WATER/ROCK       |  55|  55|  85|  65|  85|  35|Notschutz   |Flexibilität|Edelmut     |Großwurzel (dark grass only)
223|Remoraid     |WATER            |  35|  65|  35|  65|  35|  65|Wunderhaut  |Felskern    |Voltabsorber|Laxrauch (common), Münzamulett (rare), Eisbrocken (dark grass only)
224|Octillery    |WATER            |  75| 105|  75| 105|  75|  45|Wunderhaut  |Felskern    |Voltabsorber|
225|Botogel      |ICE/FLYING       |  45|  55|  45|  65|  45|  75|Innere Kraft|Entlastung  |Alptraum    |Schrägrauch (common), Riesennugget (rare), X-Tempo (dark grass only)
226|Mantax       |WATER/FLYING     |  65|  40|  70|  80| 140|  70|Solarkraft  |Hasenfuß    |Schwebedurch|Minipilz (rare), Alter Reif (dark grass only)
227|Panzaeron    |STEEL/FLYING     |  65|  80| 140|  40|  70|  70|Achtlos     |Giftgriff   |Hexaplaga   |Roselbeere (common)
228|Hunduster    |DARK/FIRE        |  45|  60|  30|  80|  50|  65|Facettenauge|Flammkörper |Edelmut     |Kobabeere (common), Spezialität (rare), Foepasbeere (dark grass only)
229|Hundemon     |DARK/FIRE        |  75|  90|  50| 110|  80|  95|Facettenauge|Flammkörper |Edelmut     |Hyperball (rare)
230|Seedraking   |WATER/DRAGON     |  75|  95|  95|  95|  95|  85|Vegetarier  |Bruchrüstung|Analyse     |AP-Plus (common), Fluchtknopf (rare), Heilfeder (dark grass only)
231|Phanpy       |GROUND           |  90|  60|  60|  40|  40|  40|H2O-Absorber|Sandgewalt  |Kloakensoße |Beerensaft (dark grass only)
232|Donphan      |GROUND           |  90| 120| 120|  60|  60|  50|H2O-Absorber|Sandgewalt  |Kloakensoße |Salkabeere (common), Kobabeere (rare)
233|Porygon2     |NORMAL           |  85|  80|  90| 105|  95|  60|Triumphstern|Siegeswille |Frühwecker  |Wundersaat (dark grass only)
234|Damhirplex   |NORMAL           |  73|  95|  62|  85|  65|  85|Regulierung |Belebekraft |Eisenstachel|
235|Farbeagle    |NORMAL           |  55|  20|  35|  20|  45|  75|Dürre       |Analyse     |Magiespiegel|Wechselhülle (dark grass only)
236|Rabauz       |FIGHTING         |  35|  35|  35|  35|  35|  35|Sandschleier|Innere Kraft|Schildlos   |Stahljuwel (common), Überreste (rare)
237|Kapoera      |FIGHTING         |  50|  95|  95|  35| 110|  70|Tastfluch   |Rasanz      |Magieschild |Flinkfeder (rare)
238|Kussilla     |ICE/PSYCHIC      |  45|  30|  15|  85|  65|  65|Feuerfänger |Sandgewalt  |Adrenalin   |Traumball (100%)
239|Elekid       |ELECTRIC         |  45|  63|  37|  65|  55|  95|Statik      |Panzerhaut  |Sandscharrer|Gifttafel (common), Purpurstück (rare)
240|Magby        |FIRE             |  45|  75|  37|  70|  55|  83|Notdünger   |Rasanz      |Edelmut     |Eipfelbeere (rare), Ovaler Stein (dark grass only)
241|Miltank      |NORMAL           |  95|  80| 105|  40|  70| 100|Finalschlag |Scherenmacht|Robustheit  |X-Tempo (100%)
242|Heiteira     |NORMAL           | 255|  10|  10|  75| 135|  55|Superschütze|Speckschicht|Analyse     |Tahaybeere (100%)
243|Raikou       |ELECTRIC         |  90|  85|  75| 115| 100| 115|Gefühlswippe|Rohe Gewalt |Techniker   |
244|Entei        |FIRE             | 115| 115|  85|  90|  75| 100|Notschutz   |Farbwechsel |Sandgewalt  |Wilbirbeere (common), Domfossil (rare), Helixfossil (dark grass only)
245|Suicune      |WATER            | 100|  75| 115|  90| 115|  85|Erleuchtung |Bruchrüstung|Duftnote    |Sternenstück (dark grass only)
246|Larvitar     |ROCK/GROUND      |  50|  64|  50|  45|  50|  41|Völlerei    |Chlorophyll |Edelmut     |Koakobeere (common), Schw. Flöte (dark grass only)
247|Pupitar      |ROCK/GROUND      |  70|  84|  70|  65|  70|  51|Völlerei    |Chlorophyll |Edelmut     |Rospelbeere (common), Sanftglocke (rare), Premierball (dark grass only)
248|Despotar     |ROCK/DARK        | 100| 134| 110|  95| 100|  61|Völlerei    |Chlorophyll |Edelmut     |Superschutz (common), Großlinse (rare)
249|Lugia        |PSYCHIC/FLYING   | 106|  90| 130|  90| 154| 110|Kloakensoße |Feuchtigkeit|Multischuppe|
250|Ho-Oh        |FIRE/FLYING      | 106| 130|  90| 110| 154|  90|Kurzschluss |Farbwechsel |Giftwahn    |Wundersaat (100%)
251|Celebi       |PSYCHIC/GRASS    | 100| 100| 100| 100| 100| 100|Voltabsorber|Sandschleier|Trugbild    |Eisenkugel (100%)
252|Geckarbor    |GRASS            |  40|  45|  35|  65|  55|  70|Glückspilz  |Reiche Ernte|Regengenuss |Schlauglas (dark grass only)
253|Reptain      |GRASS            |  50|  65|  45|  85|  65|  95|Glückspilz  |Reiche Ernte|Regengenuss |Angriffplus (dark grass only)
254|Gewaldro     |GRASS            |  70|  85|  65| 105|  85| 120|Glückspilz  |Reiche Ernte|Regengenuss |King-Stein (common), Rosenrauch (dark grass only)
255|Flemmli      |FIRE             |  45|  60|  40|  70|  50|  45|Giftwahn    |Hitzewahn   |Vegetarier  |
256|Jungglut     |FIRE/FIGHTING    |  60|  85|  60|  85|  60|  55|Giftwahn    |Hitzewahn   |Vegetarier  |Eisbrocken (rare), Steintafel (dark grass only)
257|Lohgock      |FIRE/FIGHTING    |  80| 120|  70| 110|  70|  80|Giftwahn    |Hitzewahn   |Vegetarier  |
258|Hydropi      |WATER            |  50|  70|  50|  50|  50|  40|Konzentrator|Sporenwirt  |Wunderhaut  |
259|Moorabbel    |WATER/GROUND     |  70|  85|  70|  60|  70|  50|Konzentrator|Sporenwirt  |Wunderhaut  |
260|Sumpex       |WATER/GROUND     | 100| 110|  90|  85|  90|  60|Konzentrator|Sporenwirt  |Wunderhaut  |
261|Fiffyen      |DARK             |  35|  55|  35|  30|  30|  35|Giftgriff   |Farbwechsel |Rasanz      |Toxik-Orb (100%)
262|Magnayen     |DARK             |  70|  90|  70|  60|  60|  70|Giftgriff   |Farbwechsel |Rasanz      |Schlauglas (common), Metallmantel (dark grass only)
263|Zigzachs     |NORMAL           |  38|  30|  41|  30|  41|  60|Unkenntnis  |Schwermetall|Konzentrator|
264|Geradaks     |NORMAL           |  78|  70|  61|  50|  61| 100|Unkenntnis  |Schwermetall|Konzentrator|Lansatbeere (dark grass only)
265|Waumpel      |BUG              |  45|  45|  35|  20|  30|  20|Wertehalter |Sturmsog    |Immunität   |Abysszahn (common), Bodenjuwel (rare)
266|Schaloko     |BUG              |  50|  35|  55|  25|  25|  15|Farbwechsel |Feuerfänger |Steinhaupt  |Wahlband (common), Kometstück (dark grass only)
267|Papinella    |BUG/FLYING       |  60|  70|  50|  90|  50|  65|Farbwechsel |Feuerfänger |Steinhaupt  |Kerzalbeere (common), Tauchball (dark grass only)
268|Panekon      |BUG              |  50|  35|  55|  25|  25|  15|Feuchtigkeit|Brustbieter |H2O-Absorber|Beulenhelm (common), Heilfeder (rare)
269|Pudox        |BUG/POISON       |  60|  50|  70|  50|  90|  65|Feuchtigkeit|Brustbieter |H2O-Absorber|Mondstein (rare), Holzkohle (dark grass only)
270|Loturzel     |WATER/GRASS      |  40|  30|  30|  40|  50|  30|Blitzfänger |Konzentrator|Bedroher    |Abyssplatte (common), Pirsifbeere (dark grass only)
271|Lombrero     |WATER/GRASS      |  60|  50|  50|  60|  70|  50|Blitzfänger |Konzentrator|Bedroher    |
272|Kappalores   |WATER/GRASS      |  80|  70|  70|  90| 100|  70|Blitzfänger |Konzentrator|Bedroher    |Silberstaub (dark grass only)
273|Samurzel     |GRASS            |  40|  40|  50|  30|  30|  30|Wassertempo |Glückspilz  |Analyse     |Großlinse (100%)
274|Blanas       |GRASS/DARK       |  70|  70|  40|  60|  40|  60|Wassertempo |Glückspilz  |Analyse     |
275|Tengulist    |GRASS/DARK       |  90| 100|  60|  90|  60|  80|Wassertempo |Glückspilz  |Analyse     |AP-Plus (rare), Blendpuder (dark grass only)
276|Schwalbini   |NORMAL/FLYING    |  40|  55|  30|  30|  30|  85|Doppelgänger|Wetterfest  |Sandschleier|
277|Schwalboss   |NORMAL/FLYING    |  60|  85|  60|  50|  50| 125|Doppelgänger|Wetterfest  |Sandschleier|Alter Dukat (common), Abyssplatte (rare)
278|Wingull      |WATER/FLYING     |  40|  30|  30|  55|  30|  85|Hitzeschutz |Chlorophyll |Eishaut     |Machtlinse (dark grass only)
279|Pelipper     |WATER/FLYING     |  60|  50| 100|  85|  70|  65|Hitzeschutz |Chlorophyll |Eishaut     |
280|Trasla       |PSYCHIC          |  28|  25|  25|  45|  35|  40|Schwebe     |Leichtmetall|Bruchrüstung|Minipilz (rare)
281|Kirlia       |PSYCHIC          |  38|  35|  35|  65|  55|  50|Schwebe     |Leichtmetall|Bruchrüstung|Nestball (common)
282|Guardevoir   |PSYCHIC          |  68|  65|  65| 125| 115|  80|Alptraum    |Rasanz      |Innere Kraft|Machoband (rare), Limonade (dark grass only)
283|Gehweiher    |BUG/WATER        |  40|  30|  32|  50|  52|  65|Wertehalter |Wassertempo |Immunität   |
284|Maskeregen   |BUG/FLYING       |  70|  60|  62|  80|  82|  60|Wertehalter |Wassertempo |Immunität   |Metronom (common), Jabocabeere (dark grass only)
285|Knilz        |GRASS            |  60|  40|  60|  40|  60|  35|Finalschlag |Kloakensoße |Wertehalter |Riesenperle (rare)
286|Kapilz       |GRASS/FIGHTING   |  60| 130|  80|  60|  60|  70|Finalschlag |Kloakensoße |Wertehalter |Schattenglas (rare), Premierball (dark grass only)
287|Bummelz      |NORMAL           |  60|  60|  60|  35|  35|  30|Magieschild |Flexibilität|Magiespiegel|Schönschuppe (dark grass only)
288|Muntier      |NORMAL           |  80|  80|  80|  55|  55|  90|Magieschild |Flexibilität|Magiespiegel|Jonagobeere (common), Blaue Flöte (dark grass only)
289|Letarking    |NORMAL           | 150| 160| 100|  95|  65| 100|Magieschild |Flexibilität|Magiespiegel|Blendpuder (dark grass only)
290|Nincada      |BUG/GROUND       |  31|  45|  90|  30|  30|  40|Rauflust    |Fährte      |Belebekraft |
291|Ninjask      |BUG/FLYING       |  61|  90|  45|  50|  50| 160|Rauflust    |Fährte      |Belebekraft |Äther (rare)
292|Ninjatom     |BUG/GHOST        |   1|  90|  45|  30|  30|  40|Wunderwache | -          |Wunderwache |Sonnenstein (rare)
293|Flurmel      |NORMAL           |  64|  51|  23|  51|  23|  28|Hagelalarm  |Finalschlag |Notschutz   |Schukebeere (rare)
294|Krakeelo     |NORMAL           |  84|  71|  43|  71|  43|  48|Hagelalarm  |Finalschlag |Notschutz   |Glücks-Ei (common)
295|Krawumms     |NORMAL           | 104|  91|  63|  91|  63|  68|Hagelalarm  |Finalschlag |Notschutz   |Flottball (rare), Wutkeks (dark grass only)
296|Makuhita     |FIGHTING         |  72|  60|  30|  20|  30|  25|Multischuppe|Hitzewahn   |Giftdorn    |Mentalkraut (dark grass only)
297|Hariyama     |FIGHTING         | 144| 120|  60|  40|  60|  50|Multischuppe|Hitzewahn   |Giftdorn    |Silberstaub (rare), Metallmantel (dark grass only)
298|Azurill      |NORMAL           |  50|  20|  40|  20|  40|  20|Saugnapf    |Anspannung  |Völlerei    |Heiß-Orb (dark grass only)
299|Nasgnet      |ROCK             |  30|  45| 135|  45|  90|  30|Schildlos   |Giftwahn    |Niesel      |
300|Eneco        |NORMAL           |  50|  45|  45|  35|  35|  50|Übereifer   |Aufheber    |Hitzeschutz |Finsterball (100%)
301|Enekoro      |NORMAL           |  70|  65|  65|  55|  55|  70|Übereifer   |Aufheber    |Hitzeschutz |Herzkonfekt (dark grass only)
302|Zobiris      |DARK/GHOST       |  50|  75|  75|  65|  65|  50|H2O-Absorber|Multischuppe|Magiespiegel|Wunfrubeere (rare), Kuhmuh-Milch (dark grass only)
303|Flunkifer    |STEEL            |  50|  85|  85|  55|  55|  50|Wankelmut   |Giftwahn    |Felskern    |
304|Stollunior   |STEEL/ROCK       |  50|  70| 100|  40|  40|  30|Schwebedurch|Starthilfe  |Mumie       |
305|Stollrak     |STEEL/ROCK       |  60|  90| 140|  50|  50|  40|Schwebedurch|Starthilfe  |Mumie       |Wasserjuwel (common), Pokéball (rare), Premierball (dark grass only)
306|Stolloss     |STEEL/ROCK       |  70| 110| 180|  60|  60|  50|Schwebedurch|Starthilfe  |Mumie       |Bodenjuwel (common)
307|Meditie      |FIGHTING/PSYCHIC |  30|  40|  55|  40|  55|  60|Tastfluch   |Brustbieter |Charmebolzen|Tahaybeere (dark grass only)
308|Meditalis    |FIGHTING/PSYCHIC |  60|  60|  75|  60|  75|  80|Tastfluch   |Brustbieter |Charmebolzen|
309|Frizelbliz   |ELECTRIC         |  40|  45|  40|  65|  40|  65|Felsenfest  |Belebekraft |Kurzschluss |
310|Voltenso     |ELECTRIC         |  70|  75|  60| 105|  60| 105|Felsenfest  |Belebekraft |Kurzschluss |
311|Plusle       |ELECTRIC         |  60|  50|  40|  85|  75|  95|Trockenheit |Bedroher    |Edelmut     |Domfossil (common), Steintafel (dark grass only)
312|Minun        |ELECTRIC         |  60|  40|  50|  75|  85|  95|Download    |Felsenfest  |Schwermetall|Evolith (100%)
313|Volbeat      |BUG              |  65|  73|  55|  47|  75|  85|Teravolt    |Schneemantel|Schwebedurch|Machtgewicht (dark grass only)
314|Illumise     |BUG              |  65|  47|  55|  73|  75|  85|Konzentrator|Erleuchtung |Statik      |Eipfelbeere (rare)
315|Roselia      |GRASS/POISON     |  50|  60|  45| 100|  80|  65|Sturzbach   |Lärmschutz  |Dürre       |
316|Schluppuck   |POISON           |  70|  43|  53|  43|  53|  40|Floraschild |Schildlos   |Synchro     |Scheuchrauch (100%)
317|Schlukwech   |POISON           | 100|  73|  83|  73|  83|  55|Floraschild |Schildlos   |Synchro     |
318|Kanivanha    |WATER/DARK       |  45|  90|  20|  65|  20|  65|Wertehalter |Anpassung   |Magieschild |
319|Tohaido      |WATER/DARK       |  70| 120|  40|  95|  40|  95|Wertehalter |Anpassung   |Magieschild |Helixfossil (dark grass only)
320|Wailmer      |WATER            | 130|  70|  35|  70|  35|  60|Statik      |Sandscharrer|Steinhaupt  |Machtkette (common), Glattbrocken (dark grass only)
321|Wailord      |WATER            | 170|  90|  45|  90|  45|  60|Statik      |Sandscharrer|Steinhaupt  |
322|Camaub       |FIRE/GROUND      |  60|  60|  40|  65|  45|  35|Triumphstern|Solarkraft  |Robustheit  |Magmaisierer (100%)
323|Camerupt     |FIRE/GROUND      |  70| 100|  70| 105|  75|  40|Triumphstern|Solarkraft  |Robustheit  |Grindobeere (100%)
324|Qurtel       |FIRE             |  70|  85| 140|  85|  70|  20|Mumie       |Kurzschluss |Hagelalarm  |Herzkonfekt (common), Schützer (dark grass only)
325|Spoink       |PSYCHIC          |  60|  25|  35|  70|  80|  60|Eisenfaust  |Adlerauge   |Erzwinger   |
326|Groink       |PSYCHIC          |  80|  45|  65|  90| 110|  80|Eisenfaust  |Adlerauge   |Erzwinger   |Scharfklaue (common)
327|Pandir       |NORMAL           |  60|  60|  60|  60|  60|  60|Völlerei    |Farbwechsel |Aufwertung  |Gegengift (rare), Wutkeks (dark grass only)
328|Knacklion    |GROUND           |  45| 100|  45|  45|  45|  10|Anpassung   |Regulierung |Solarkraft  |Schildfossil (common), Foepasbeere (rare), Fatumknoten (dark grass only)
329|Vibrava      |GROUND/DRAGON    |  50|  70|  50|  50|  50|  70|Anpassung   |Regulierung |Solarkraft  |Superball (common)
330|Libelldra    |GROUND/DRAGON    |  80| 100|  80|  80|  80| 100|Anpassung   |Regulierung |Solarkraft  |Nestball (dark grass only)
331|Tuska        |GRASS            |  50|  85|  40|  85|  40|  35|Floraschild |Magieschild |Hasenfuß    |
332|Noktuska     |GRASS/DARK       |  70| 115|  60| 115|  60|  55|Floraschild |Magieschild |Hasenfuß    |Trank (rare), Rote Flöte (dark grass only)
333|Wablu        |NORMAL/FLYING    |  45|  40|  60|  40|  75|  50|Puderabwehr |Saugnapf    |Magiespiegel|
334|Altaria      |DRAGON/FLYING    |  75|  70|  90|  70| 105|  80|Puderabwehr |Saugnapf    |Magiespiegel|
335|Sengo        |NORMAL           |  73| 115|  60|  60|  60|  90|Starthilfe  |Redlichkeit |Regengenuss |Finsterstein (dark grass only)
336|Vipitis      |POISON           |  73| 100|  60| 100|  60|  65|Innere Kraft|Insomnia    |Reiche Ernte|Hyperheiler (common), Grünstück (rare)
337|Lunastein    |ROCK/PSYCHIC     |  70|  55|  65|  95|  85|  70|Synchro     |Fährte      |Wertelink   |Riesennugget (rare), Federfossil (dark grass only)
