Randomizer Version: 4.6.0
Random Seed: 58742429271623
Settings String: 321aRgEejHAAnkCcwGyvBCeAxliMgMAFAA9CQABugAAAAAAAgCI5ATkzKcJCTIHBwTkUQUQCVBva2Vtb24gWaOSWAfjwziK

--Pokemon Base Stats & Types--
NUM|NAME            |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1      |ABILITY2      |ABILITY3      |ITEM
211|Qwilfish        |WATER/POISON     |  65|  95|  75|  55|  55|  85|Flare Boost   |Ice Body      |Limber        |Luxury Ball (rare)
212|Scizor          |BUG/STEEL        |  70| 130| 100|  55|  80|  65|Justified     |Unburden      |Bad Dreams    |
213|Shuckle         |BUG/ROCK         |  20|  10| 230|  10| 230|   5|Solid Rock    |Competitive   |Rain Dish     |Up-Grade (100%)
214|Heracross       |BUG/FIGHTING     |  80| 125|  75|  40|  95|  85|Shed Skin     |Own Tempo     |Thick Fat     |Garchompite (100%)
215|Sneasel         |DARK/ICE         |  55|  95|  55|  35|  75| 115|Healer        |Fur Coat      |Pressure      |Flame Plate (common)
216|Teddiursa       |NORMAL           |  60|  80|  50|  50|  50|  40|Wonder Skin   |Torrent       |Dry Skin      |Life Orb (common), Ground Gem (rare)
217|Ursaring        |NORMAL           |  90| 130|  75|  75|  75|  55|Wonder Skin   |Torrent       |Dry Skin      |
218|Slugma          |FIRE             |  40|  40|  40|  70|  40|  20|Pressure      |Fairy Aura    |Skill Link    |
219|Magcargo        |FIRE/ROCK        |  50|  50| 120|  80|  80|  30|Pressure      |Fairy Aura    |Skill Link    |Iron Plate (rare)
220|Swinub          |ICE/GROUND       |  50|  50|  40|  30|  30|  50|Motor Drive   |Flame Body    |Marvel Scale  |Dubious Disc (100%)
221|Piloswine       |ICE/GROUND       | 100| 100|  80|  60|  60|  50|Motor Drive   |Flame Body    |Marvel Scale  |
222|Corsola         |WATER/ROCK       |  55|  55|  85|  65|  85|  35|Serene Grace  |Prankster     |Parental Bond |
223|Remoraid        |WATER            |  35|  65|  35|  65|  35|  65|Iron Fist     |Guts          |Cute Charm    |Rare Candy (rare)
224|Octillery       |WATER            |  75| 105|  75| 105|  75|  45|Iron Fist     |Guts          |Cute Charm    |Steel Gem (rare)
225|Delibird        |ICE/FLYING       |  45|  55|  45|  65|  45|  75|Aerilate      |Chlorophyll   |Rain Dish     |Tiny Mushroom (common), Shed Shell (rare)
226|Mantine         |WATER/FLYING     |  65|  40|  70|  80| 140|  70|Parental Bond |Gluttony      |Magic Guard   |Gyaradosite (rare)
227|Skarmory        |STEEL/FLYING     |  65|  80| 140|  40|  70|  70|Aftermath     |Trace         |Run Away      |
228|Houndour        |DARK/FIRE        |  45|  60|  30|  80|  50|  65|Tangled Feet  |Sturdy        |No Guard      |Occa Berry (common)
229|Houndoom        |DARK/FIRE        |  75|  90|  50| 110|  80|  95|Tangled Feet  |Sturdy        |No Guard      |Heat Rock (rare)
230|Kingdra         |WATER/DRAGON     |  75|  95|  95|  95|  95|  85|Water Absorb  |Symbiosis     |Infiltrator   |Sail Fossil (100%)
231|Phanpy          |GROUND           |  90|  60|  60|  40|  40|  40|Analytic      |Thick Fat     |Refrigerate   |
232|Donphan         |GROUND           |  90| 120| 120|  60|  60|  50|Analytic      |Thick Fat     |Refrigerate   |
233|Porygon2        |NORMAL           |  85|  80|  90| 105|  95|  60|Early Bird    |Refrigerate   |Hydration     |Choice Band (common), Helix Fossil (rare)
234|Stantler        |NORMAL           |  73|  95|  62|  85|  65|  85|Competitive   |Serene Grace  |Super Luck    |Power Bracer (common)
235|Smeargle        |NORMAL           |  55|  20|  35|  20|  45|  75|Sand Rush     |Wonder Skin   |Sand Veil     |
236|Tyrogue         |FIGHTING         |  35|  35|  35|  35|  35|  35|Sand Rush     |Volt Absorb   |Defiant       |
237|Hitmontop       |FIGHTING         |  50|  95|  95|  35| 110|  70|Magic Guard   |Levitate      |Prankster     |
238|Smoochum        |ICE/PSYCHIC      |  45|  30|  15|  85|  65|  65|Torrent       |Dark Aura     |Rough Skin    |
239|Elekid          |ELECTRIC         |  45|  63|  37|  65|  55|  95|Rock Head     |Flare Boost   |Grass Pelt    |
240|Magby           |FIRE             |  45|  75|  37|  70|  55|  83|Flower Veil   |Sheer Force   |Light Metal   |
241|Miltank         |NORMAL           |  95|  80| 105|  40|  70| 100|Prankster     |Reckless      |Shell Armor   |Starf Berry (100%)
242|Blissey         |NORMAL           | 255|  10|  10|  75| 135|  55|Adaptability  |Pressure      |Keen Eye      |Premier Ball (100%)
243|Raikou          |ELECTRIC         |  90|  85|  75| 115| 100| 115|Guts          |Flash Fire    |Steadfast     |
244|Entei           |FIRE             | 115| 115|  85|  90|  75| 100|Flower Veil   |Thick Fat     |Symbiosis     |Net Ball (common)
245|Suicune         |WATER            | 100|  75| 115|  90| 115|  85|Pressure      |Guts          |Harvest       |Ground Gem (common)
246|Larvitar        |ROCK/GROUND      |  50|  64|  50|  45|  50|  41|Anger Point   |Levitate      |Dry Skin      |Great Ball (common), Pecha Berry (rare)
247|Pupitar         |ROCK/GROUND      |  70|  84|  70|  65|  70|  51|Anger Point   |Levitate      |Dry Skin      |
248|Tyranitar       |ROCK/DARK        | 100| 134| 110|  95| 100|  61|Anger Point   |Levitate      |Dry Skin      |Heat Rock (common), Paralyze Heal (rare)
249|Lugia           |PSYCHIC/FLYING   | 106|  90| 130|  90| 154| 110|Aroma Veil    |Sand Veil     |Simple        |
250|Ho-Oh           |FIRE/FLYING      | 106| 130|  90| 110| 154|  90|Toxic Boost   |Rivalry       |Illusion      |Water Stone (100%)
251|Celebi          |PSYCHIC/GRASS    | 100| 100| 100| 100| 100| 100|Mummy         |Tough Claws   |Sand Veil     |Quick Ball (100%)
252|Treecko         |GRASS            |  40|  45|  35|  65|  55|  70|Dry Skin      |No Guard      |Oblivious     |
253|Grovyle         |GRASS            |  50|  65|  45|  85|  65|  95|Dry Skin      |No Guard      |Oblivious     |
254|Sceptile        |GRASS            |  70|  85|  65| 105|  85| 120|Dry Skin      |No Guard      |Oblivious     |
255|Torchic         |FIRE             |  45|  60|  40|  70|  50|  45|Shield Dust   |Serene Grace  |Friend Guard  |
256|Combusken       |FIRE/FIGHTING    |  60|  85|  60|  85|  60|  55|Shield Dust   |Serene Grace  |Friend Guard  |Ampharosite (rare)
257|Blaziken        |FIRE/FIGHTING    |  80| 120|  70| 110|  70|  80|Shield Dust   |Serene Grace  |Friend Guard  |Spell Tag (common)
258|Mudkip          |WATER            |  50|  70|  50|  50|  50|  40|Sheer Force   |Unburden      |Snow Cloak    |Fire Stone (100%)
259|Marshtomp       |WATER/GROUND     |  70|  85|  70|  60|  70|  50|Sheer Force   |Unburden      |Snow Cloak    |Life Orb (100%)
260|Swampert        |WATER/GROUND     | 100| 110|  90|  85|  90|  60|Sheer Force   |Unburden      |Snow Cloak    |Max Revive (rare)
261|Poochyena       |DARK             |  35|  55|  35|  30|  30|  35|Swift Swim    |Sand Stream   |Suction Cups  |Enigma Berry (rare)
262|Mightyena       |DARK             |  70|  90|  70|  60|  60|  70|Swift Swim    |Sand Stream   |Suction Cups  |
263|Zigzagoon       |NORMAL           |  38|  30|  41|  30|  41|  60|Immunity      |Bad Dreams    |Technician    |Max Potion (rare)
264|Linoone         |NORMAL           |  78|  70|  61|  50|  61| 100|Immunity      |Bad Dreams    |Technician    |
265|Wurmple         |BUG              |  45|  45|  35|  20|  30|  20|Drought       |Normalize     |Run Away      |Shed Shell (100%)
266|Silcoon         |BUG              |  50|  35|  55|  25|  25|  15|Strong Jaw    |Fur Coat      |Reckless      |
267|Beautifly       |BUG/FLYING       |  60|  70|  50| 100|  50|  65|Strong Jaw    |Fur Coat      |Reckless      |
268|Cascoon         |BUG              |  50|  35|  55|  25|  25|  15|Cloud Nine    |Unnerve       |Pixilate      |
269|Dustox          |BUG/POISON       |  60|  50|  70|  50|  90|  65|Cloud Nine    |Unnerve       |Pixilate      |Dread Plate (common)
270|Lotad           |WATER/GRASS      |  40|  30|  30|  40|  50|  30|Imposter      |Illuminate    |Light Metal   |
271|Lombre          |WATER/GRASS      |  60|  50|  50|  60|  70|  50|Imposter      |Illuminate    |Light Metal   |Sticky Barb (rare)
272|Ludicolo        |WATER/GRASS      |  80|  70|  70|  90| 100|  70|Imposter      |Illuminate    |Light Metal   |
273|Seedot          |GRASS            |  40|  40|  50|  30|  30|  30|Lightning Rod |Regenerator   |Sheer Force   |
274|Nuzleaf         |GRASS/DARK       |  70|  70|  40|  60|  40|  60|Lightning Rod |Regenerator   |Sheer Force   |
275|Shiftry         |GRASS/DARK       |  90| 100|  60|  90|  60|  80|Lightning Rod |Regenerator   |Sheer Force   |Sharp Beak (common)
276|Taillow         |NORMAL/FLYING    |  40|  55|  30|  30|  30|  85|Water Veil    |Leaf Guard    |Technician    |Coba Berry (common), Stardust (rare)
277|Swellow         |NORMAL/FLYING    |  60|  85|  60|  50|  50| 125|Water Veil    |Leaf Guard    |Technician    |Big Nugget (common), Comet Shard (rare)
278|Wingull         |WATER/FLYING     |  40|  30|  30|  55|  30|  85|Inner Focus   |Aftermath     |Lightning Rod |
279|Pelipper        |WATER/FLYING     |  60|  50| 100|  85|  70|  65|Inner Focus   |Aftermath     |Lightning Rod |Antidote (100%)
280|Ralts           |PSYCHIC/FAIRY    |  28|  25|  25|  45|  35|  40|Sturdy        |Inner Focus   |Serene Grace  |
281|Kirlia          |PSYCHIC/FAIRY    |  38|  35|  35|  65|  55|  50|Sturdy        |Inner Focus   |Serene Grace  |
282|Gardevoir       |PSYCHIC/FAIRY    |  68|  65|  65| 125| 115|  80|Thick Fat     |Rattled       |Heavy Metal   |Pearl (common)
283|Surskit         |BUG/WATER        |  40|  30|  32|  50|  52|  65|Color Change  |Big Pecks     |Protean       |
284|Masquerain      |BUG/FLYING       |  70|  60|  62|  80|  82|  60|Color Change  |Big Pecks     |Protean       |Lagging Tail (common), Smooth Rock (rare)
285|Shroomish       |GRASS            |  60|  40|  60|  40|  60|  35|Drought       |Light Metal   |Toxic Boost   |
286|Breloom         |GRASS/FIGHTING   |  60| 130|  80|  60|  60|  70|Drought       |Light Metal   |Toxic Boost   |Kee Berry (rare)
287|Slakoth         |NORMAL           |  60|  60|  60|  35|  35|  30|Motor Drive   |Suction Cups  |Skill Link    |
288|Vigoroth        |NORMAL           |  80|  80|  80|  55|  55|  90|Motor Drive   |Suction Cups  |Skill Link    |Never-Melt Ice (rare)
289|Slaking         |NORMAL           | 150| 160| 100|  95|  65| 100|Motor Drive   |Suction Cups  |Skill Link    |
290|Nincada         |BUG/GROUND       |  31|  45|  90|  30|  30|  40|Moxie         |Solar Power   |Trace         |Smoke Ball (common)
291|Ninjask         |BUG/FLYING       |  61|  90|  45|  50|  50| 160|Moxie         |Solar Power   |Trace         |HP Up (common), Latiosite (rare)
292|Shedinja        |BUG/GHOST        |   1|  90|  45|  30|  30|  40|Wonder Guard  |--            |Wonder Guard  |
293|Whismur         |NORMAL           |  64|  51|  23|  51|  23|  28|Cursed Body   |Anger Point   |Sticky Hold   |
294|Loudred         |NORMAL           |  84|  71|  43|  71|  43|  48|Cursed Body   |Anger Point   |Sticky Hold   |Dread Plate (100%)
295|Exploud         |NORMAL           | 104|  91|  63|  91|  73|  68|Cursed Body   |Anger Point   |Sticky Hold   |Big Nugget (common), Berry Juice (rare)
296|Makuhita        |FIGHTING         |  72|  60|  30|  20|  30|  25|Technician    |Cursed Body   |Snow Warning  |
297|Hariyama        |FIGHTING         | 144| 120|  60|  40|  60|  50|Technician    |Cursed Body   |Snow Warning  |
298|Azurill         |NORMAL/FAIRY     |  50|  20|  40|  20|  40|  20|Drought       |Marvel Scale  |Own Tempo     |
299|Nosepass        |ROCK             |  30|  45| 135|  45|  90|  30|Gale Wings    |Run Away      |Skill Link    |Power Band (common), Resist Wing (rare)
300|Skitty          |NORMAL           |  50|  45|  45|  35|  35|  50|Scrappy       |Telepathy     |Mega Launcher |
301|Delcatty        |NORMAL           |  70|  65|  65|  55|  55|  70|Scrappy       |Telepathy     |Mega Launcher |Iron Ball (common)
302|Sableye         |DARK/GHOST       |  50|  75|  75|  65|  65|  50|Overcoat      |Download      |Cloud Nine    |Spell Tag (common)
303|Mawile          |STEEL/FAIRY      |  50|  85|  85|  55|  55|  50|Sheer Force   |Fairy Aura    |Defiant       |
304|Aron            |STEEL/ROCK       |  50|  70| 100|  40|  40|  30|Suction Cups  |Imposter      |Hyper Cutter  |
305|Lairon          |STEEL/ROCK       |  60|  90| 140|  50|  50|  40|Suction Cups  |Imposter      |Hyper Cutter  |
306|Aggron          |STEEL/ROCK       |  70| 110| 180|  60|  60|  50|Suction Cups  |Imposter      |Hyper Cutter  |Eviolite (100%)
307|Meditite        |FIGHTING/PSYCHIC |  30|  40|  55|  40|  55|  60|Flower Veil   |Stench        |Water Veil    |Soothe Bell (common)
308|Medicham        |FIGHTING/PSYCHIC |  60|  60|  75|  60|  75|  80|Flower Veil   |Stench        |Water Veil    |Banettite (rare)
309|Electrike       |ELECTRIC         |  40|  45|  40|  65|  40|  65|Pixilate      |Solid Rock    |Solid Rock    |Dread Plate (100%)
310|Manectric       |ELECTRIC         |  70|  75|  60| 105|  60| 105|Pixilate      |Solid Rock    |Solid Rock    |
311|Plusle          |ELECTRIC         |  60|  50|  40|  85|  75|  95|Color Change  |Aroma Veil    |Defiant       |Poké Toy (common)
312|Minun           |ELECTRIC         |  60|  40|  50|  75|  85|  95|Intimidate    |Hyper Cutter  |Toxic Boost   |
313|Volbeat         |BUG              |  65|  73|  55|  47|  75|  85|Tangled Feet  |Mummy         |Gooey         |Everstone (common), Mind Plate (rare)
314|Illumise        |BUG              |  65|  47|  55|  73|  75|  85|Flower Veil   |Anger Point   |Magic Bounce  |Root Fossil (100%)
315|Roselia         |GRASS/POISON     |  50|  60|  45| 100|  80|  65|Thick Fat     |Air Lock      |Lightning Rod |Electric Gem (common)
316|Gulpin          |POISON           |  70|  43|  53|  43|  53|  40|Bulletproof   |Leaf Guard    |Overgrow      |Pecha Berry (common), Alakazite (rare)
317|Swalot          |POISON           | 100|  73|  83|  73|  83|  55|Bulletproof   |Leaf Guard    |Overgrow      |Hyper Potion (common)
318|Carvanha        |WATER/DARK       |  45|  90|  20|  65|  20|  65|Competitive   |Grass Pelt    |Limber        |
319|Sharpedo        |WATER/DARK       |  70| 120|  40|  95|  40|  95|Competitive   |Grass Pelt    |Limber        |Reaper Cloth (common), Cheri Berry (rare)
320|Wailmer         |WATER            | 130|  70|  35|  70|  35|  60|Anger Point   |Fur Coat      |Analytic      |Ice Heal (common), X Sp. Atk (rare)
321|Wailord         |WATER            | 170|  90|  45|  90|  45|  60|Anger Point   |Fur Coat      |Analytic      |
322|Numel           |FIRE/GROUND      |  60|  60|  40|  65|  45|  35|Damp          |Natural Cure  |Rock Head     |
323|Camerupt        |FIRE/GROUND      |  70| 100|  70| 105|  75|  40|Damp          |Natural Cure  |Rock Head     |
324|Torkoal         |FIRE             |  70|  85| 140|  85|  70|  20|Immunity      |Solar Power   |Unburden      |Balm Mushroom (rare)
325|Spoink          |PSYCHIC          |  60|  25|  35|  70|  80|  60|Analytic      |Hyper Cutter  |Trace         |Pixie Plate (common), Cleanse Tag (rare)
326|Grumpig         |PSYCHIC          |  80|  45|  65|  90| 110|  80|Analytic      |Hyper Cutter  |Trace         |Root Fossil (100%)
327|Spinda          |NORMAL           |  60|  60|  60|  60|  60|  60|Pickpocket    |Healer        |Poison Touch  |Plume Fossil (common), Razor Claw (rare)
328|Trapinch        |GROUND           |  45| 100|  45|  45|  45|  10|Flash Fire    |Drizzle       |Parental Bond |
329|Vibrava         |GROUND/DRAGON    |  50|  70|  50|  50|  50|  70|Flash Fire    |Drizzle       |Parental Bond |Binding Band (common)
330|Flygon          |GROUND/DRAGON    |  80| 100|  80|  80|  80| 100|Flash Fire    |Drizzle       |Parental Bond |
331|Cacnea          |GRASS            |  50|  85|  40|  85|  40|  35|Sap Sipper    |Analytic      |Heavy Metal   |Focus Sash (common), Yellow Flute (rare)
332|Cacturne        |GRASS/DARK       |  70| 115|  60| 115|  60|  55|Sap Sipper    |Analytic      |Heavy Metal   |Ghost Gem (common), Tiny Mushroom (rare)
333|Swablu          |NORMAL/FLYING    |  45|  40|  60|  40|  75|  50|Sturdy        |Effect Spore  |Pixilate      |Mewtwonite X (common), Iron (rare)
334|Altaria         |DRAGON/FLYING    |  75|  70|  90|  70| 105|  80|Sturdy        |Effect Spore  |Pixilate      |
335|Zangoose        |NORMAL           |  73| 115|  60|  60|  60|  90|Download      |Defiant       |Rattled       |Burn Heal (rare)
336|Seviper         |POISON           |  73| 100|  60| 100|  60|  65|Infiltrator   |Damp          |Guts          |Black Glasses (100%)
337|Lunatone        |ROCK/PSYCHIC     |  70|  55|  65|  95|  85|  70|Sheer Force   |No Guard      |Aerilate      |
338|Solrock         |ROCK/PSYCHIC     |  70|  95|  85|  55|  65|  70|Suction Cups  |Imposter      |Clear Body    |
339|Barboach        |WATER/GROUND     |  50|  48|  43|  46|  41|  60|Dry Skin      |Sweet Veil    |Friend Guard  |Charcoal (common), Steel Gem (rare)
340|Whiscash        |WATER/GROUND     | 110|  78|  73|  76|  71|  60|Dry Skin      |Sweet Veil    |Friend Guard  |Charizardite X (common), Sky Plate (rare)
341|Corphish        |WATER            |  43|  80|  65|  50|  35|  35|Chlorophyll   |Super Luck    |Snow Cloak    |Choice Specs (common), Red Flute (rare)
342|Crawdaunt       |WATER/DARK       |  63| 120|  85|  90|  55|  55|Chlorophyll   |Super Luck    |Snow Cloak    |
343|Baltoy          |GROUND/PSYCHIC   |  40|  40|  55|  40|  70|  55|Run Away      |Liquid Ooze   |Water Absorb  |
344|Claydol         |GROUND/PSYCHIC   |  60|  70| 105|  70| 120|  75|Run Away      |Liquid Ooze   |Water Absorb  |
345|Lileep          |ROCK/GRASS       |  66|  41|  77|  61|  87|  23|Clear Body    |Rivalry       |Torrent       |
346|Cradily         |ROCK/GRASS       |  86|  81|  97|  81| 107|  43|Clear Body    |Rivalry       |Torrent       |Wise Glasses (100%)
347|Anorith         |ROCK/BUG         |  45|  95|  50|  40|  50|  75|Imposter      |Inner Focus   |Dry Skin      |Dire Hit (rare)
348|Armaldo         |ROCK/BUG         |  75| 125| 100|  70|  80|  45|Imposter      |Inner Focus   |Dry Skin      |
349|Feebas          |WATER            |  20|  15|  20|  10|  55|  80|Defiant       |Tangled Feet  |Download      |
350|Milotic         |WATER            |  95|  60|  79| 100| 125|  81|Defiant       |Tangled Feet  |Download      |
351|Castform        |NORMAL           |  70|  70|  70|  70|  70|  70|Water Veil    |Friend Guard  |Strong Jaw    |Toxic Plate (100%)
