Randomizer Version: 4.6.0
Random Seed: 141708394892133
Settings String: 321aQgEejiDAYYBiQGy0AKeAh8iagfQatA+CQABmgAAAAAAPAyA0NnaeaaJCTIGBQDkEQUQFFBva2Vtb24gUGxhdGludW0gKEcp7r7ouOPDOIo=

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1    |ABILITY2    |ITEM
247|Pupitar      |ROCK/GROUND      |  70|  84|  70|  65|  70|  51|Glückspilz  | -          |TM82 (common), Fatumknoten (rare)
248|Despotar     |ROCK/DARK        | 100| 134| 110|  95| 100|  61|Glückspilz  | -          |TM14 (common), Pokéball (rare)
249|Lugia        |PSYCHIC/FLYING   | 106|  90| 130|  90| 154| 110|Steinhaupt  | -          |
250|Ho-Oh        |FIRE/FLYING      | 106| 130|  90| 110| 154|  90|Sturmsog    |Robustheit  |Seidenschal (100%)
251|Celebi       |PSYCHIC/GRASS    | 100| 100| 100| 100| 100| 100|Farbwechsel |Scherenmacht|Flinkklaue (100%)
252|Geckarbor    |GRASS            |  40|  45|  35|  65|  55|  70|Trockenheit |Schwebe     |TM64 (common)
253|Reptain      |GRASS            |  50|  65|  45|  85|  65|  95|Trockenheit |Schwebe     |Schwerschwf. (common), TM71 (rare)
254|Gewaldro     |GRASS            |  70|  85|  65| 105|  85| 120|Trockenheit |Schwebe     |Minipilz (rare)
255|Flemmli      |FIRE             |  45|  60|  40|  70|  50|  45|Niesel      | -          |
256|Jungglut     |FIRE/FIGHTING    |  60|  85|  60|  85|  60|  55|Niesel      | -          |Eisentafel (common)
257|Lohgock      |FIRE/FIGHTING    |  80| 120|  70| 110|  70|  80|Niesel      | -          |Hyperball (100%)
258|Hydropi      |WATER            |  50|  70|  50|  50|  50|  40|Sporenwirt  | -          |Glücksrauch (common)
259|Moorabbel    |WATER/GROUND     |  70|  85|  70|  60|  70|  50|Sporenwirt  | -          |TM82 (common), Riesenpilz (rare)
260|Sumpex       |WATER/GROUND     | 100| 110|  90|  85|  90|  60|Sporenwirt  | -          |Laxrauch (common)
261|Fiffyen      |DARK             |  35|  55|  35|  30|  30|  35|Notschutz   | -          |Seerauch (common)
262|Magnayen     |DARK             |  70|  90|  70|  60|  60|  70|Notschutz   | -          |Up-Grade (common)
263|Zigzachs     |NORMAL           |  38|  30|  41|  30|  41|  60|Aufwertung  |Feuchtigkeit|
264|Geradaks     |NORMAL           |  78|  70|  61|  50|  61| 100|Aufwertung  |Feuchtigkeit|
265|Waumpel      |BUG              |  45|  45|  35|  20|  30|  20|Glückspilz  | -          |TM56 (rare)
266|Schaloko     |BUG              |  50|  35|  55|  25|  25|  15|Temposchub  |Voltabsorber|Glücksrauch (rare)
267|Papinella    |BUG/FLYING       |  60|  70|  50|  90|  50|  65|Temposchub  |Voltabsorber|
268|Panekon      |BUG              |  50|  35|  55|  25|  25|  15|Farbwechsel | -          |
269|Pudox        |BUG/POISON       |  60|  50|  70|  50|  90|  65|Farbwechsel | -          |
270|Loturzel     |WATER/GRASS      |  40|  30|  30|  40|  50|  30|Unkenntnis  | -          |
271|Lombrero     |WATER/GRASS      |  60|  50|  50|  60|  70|  50|Unkenntnis  | -          |
272|Kappalores   |WATER/GRASS      |  80|  70|  70|  90| 100|  70|Unkenntnis  | -          |Apikobeere (rare)
273|Samurzel     |GRASS            |  40|  40|  50|  30|  30|  30|Erleuchtung |Chlorophyll |
274|Blanas       |GRASS/DARK       |  70|  70|  40|  60|  40|  60|Erleuchtung |Chlorophyll |Top-Beleber (common)
275|Tengulist    |GRASS/DARK       |  90| 100|  60|  90|  60|  80|Erleuchtung |Chlorophyll |
276|Schwalbini   |NORMAL/FLYING    |  40|  55|  30|  30|  30|  85|Sturmsog    | -          |
277|Schwalboss   |NORMAL/FLYING    |  60|  85|  60|  50|  50| 125|Sturmsog    | -          |Wahlschal (common), Superschutz (rare)
278|Wingull      |WATER/FLYING     |  40|  30|  30|  55|  30|  85|Fährte      | -          |Feuertafel (common)
279|Pelipper     |WATER/FLYING     |  60|  50| 100|  85|  70|  65|Fährte      | -          |
280|Trasla       |PSYCHIC          |  28|  25|  25|  45|  35|  40|Edelmut     | -          |
281|Kirlia       |PSYCHIC          |  38|  35|  35|  65|  55|  50|Edelmut     | -          |
282|Guardevoir   |PSYCHIC          |  68|  65|  65| 125| 115|  80|Sturzbach   | -          |TM62 (common), Protein (rare)
283|Gehweiher    |BUG/WATER        |  40|  30|  32|  50|  52|  65|Immunität   | -          |
284|Maskeregen   |BUG/FLYING       |  70|  60|  62|  80|  82|  60|Immunität   | -          |
285|Knilz        |GRASS            |  60|  40|  60|  40|  60|  35|Aufheber    | -          |Kalzium (common), Seidenschal (rare)
286|Kapilz       |GRASS/FIGHTING   |  60| 130|  80|  60|  60|  70|Aufheber    | -          |
287|Bummelz      |NORMAL           |  60|  60|  60|  35|  35|  30|Lärmschutz  |Fußangel    |TM84 (rare)
288|Muntier      |NORMAL           |  80|  80|  80|  55|  55|  90|Lärmschutz  |Fußangel    |
289|Letarking    |NORMAL           | 150| 160| 100|  95|  65| 100|Lärmschutz  |Fußangel    |
290|Nincada      |BUG/GROUND       |  31|  45|  90|  30|  30|  40|Schneemantel| -          |Mondstein (common), Machtgurt (rare)
291|Ninjask      |BUG/FLYING       |  61|  90|  45|  50|  50| 160|Schneemantel| -          |Herzschuppe (common), Scharfklaue (rare)
292|Ninjatom     |BUG/GHOST        |   1|  90|  45|  30|  30|  40|Wunderwache | -          |
293|Flurmel      |NORMAL           |  64|  51|  23|  51|  23|  28|Fußangel    |Regengenuss |Lichtlehm (common), Schw. Flöte (rare)
294|Krakeelo     |NORMAL           |  84|  71|  43|  71|  43|  48|Fußangel    |Regengenuss |
295|Krawumms     |NORMAL           | 104|  91|  63|  91|  63|  68|Fußangel    |Regengenuss |TM55 (common)
296|Makuhita     |FIGHTING         |  72|  60|  30|  20|  30|  25|Techniker   |Niesel      |X-Treffer (common)
297|Hariyama     |FIGHTING         | 144| 120|  60|  40|  60|  50|Techniker   |Niesel      |
298|Azurill      |NORMAL           |  50|  20|  40|  20|  40|  20|Blitzfänger | -          |
299|Nasgnet      |ROCK             |  30|  45| 135|  45|  90|  30|Scherenmacht| -          |TM66 (common)
300|Eneco        |NORMAL           |  50|  45|  45|  35|  35|  50|Wankelmut   | -          |
301|Enekoro      |NORMAL           |  70|  65|  65|  55|  55|  70|Wankelmut   | -          |Machtband (rare)
302|Zobiris      |DARK/GHOST       |  50|  75|  75|  65|  65|  50|Überbrückung| -          |
303|Flunkifer    |STEEL            |  50|  85|  85|  55|  55|  50|Aufwertung  |Bedroher    |Machtkette (common), Fragiabeere (rare)
304|Stollunior   |STEEL/ROCK       |  50|  70| 100|  40|  40|  30|Felskern    | -          |Lahmrauch (common), Schwerschwf. (rare)
305|Stollrak     |STEEL/ROCK       |  60|  90| 140|  50|  50|  40|Felskern    | -          |
306|Stolloss     |STEEL/ROCK       |  70| 110| 180|  60|  60|  50|Felskern    | -          |Top-Trank (common)
307|Meditie      |FIGHTING/PSYCHIC |  30|  40|  55|  40|  55|  60|Puderabwehr |Glückspilz  |Netzball (rare)
308|Meditalis    |FIGHTING/PSYCHIC |  60|  60|  75|  60|  75|  80|Puderabwehr |Glückspilz  |Klettdorn (common), EP-Teiler (rare)
309|Frizelbliz   |ELECTRIC         |  40|  45|  40|  65|  40|  65|Alptraum    | -          |TM48 (common), TM44 (rare)
310|Voltenso     |ELECTRIC         |  70|  75|  60| 105|  60| 105|Alptraum    | -          |Ewigstein (common), Wahlband (rare)
311|Plusle       |ELECTRIC         |  60|  50|  40|  85|  75|  95|Steinhaupt  |Wertehalter |Zoomlinse (common)
312|Minun        |ELECTRIC         |  60|  40|  50|  75|  85|  95|Magieschild | -          |
313|Volbeat      |BUG              |  65|  73|  55|  47|  75|  85|Rauhaut     | -          |
314|Illumise     |BUG              |  65|  47|  55|  73|  75|  85|Farbwechsel | -          |
315|Roselia      |GRASS/POISON     |  50|  60|  45| 100|  80|  65|Immunität   |Achtlos     |
316|Schluppuck   |POISON           |  70|  43|  53|  43|  53|  40|Kampfpanzer | -          |
317|Schlukwech   |POISON           | 100|  73|  83|  73|  83|  55|Kampfpanzer | -          |TM34 (rare)
318|Kanivanha    |WATER/DARK       |  45|  90|  20|  65|  20|  65|Erleuchtung |Steinhaupt  |Top-Beleber (rare)
319|Tohaido      |WATER/DARK       |  70| 120|  40|  95|  40|  95|Erleuchtung |Steinhaupt  |
320|Wailmer      |WATER            | 130|  70|  35|  70|  35|  60|Wankelmut   |Fährte      |
321|Wailord      |WATER            | 170|  90|  45|  90|  45|  60|Wankelmut   |Fährte      |
322|Camaub       |FIRE/GROUND      |  60|  60|  40|  65|  45|  35|Rauflust    | -          |Großlinse (100%)
323|Camerupt     |FIRE/GROUND      |  70| 100|  70| 105|  75|  40|Rauflust    | -          |TM84 (100%)
324|Qurtel       |FIRE             |  70|  85| 140|  85|  70|  20|Sturzbach   |Saugnapf    |Limonade (common), TM20 (rare)
325|Spoink       |PSYCHIC          |  60|  25|  35|  70|  80|  60|Eisenfaust  |Notdünger   |Laxrauch (common), Schutz (rare)
326|Groink       |PSYCHIC          |  80|  45|  65|  90| 110|  80|Eisenfaust  |Notdünger   |
327|Pandir       |NORMAL           |  60|  60|  60|  60|  60|  60|Großbrand   |Hagelalarm  |TM44 (common)
328|Knacklion    |GROUND           |  45| 100|  45|  45|  45|  10|Techniker   | -          |Schützer (rare)
329|Vibrava      |GROUND/DRAGON    |  50|  70|  50|  50|  50|  70|Techniker   | -          |Schwerschwf. (rare)
330|Libelldra    |GROUND/DRAGON    |  80| 100|  80|  80|  80| 100|Techniker   | -          |TM60 (common)
331|Tuska        |GRASS            |  50|  85|  40|  85|  40|  35|Farbwechsel | -          |TM07 (100%)
332|Noktuska     |GRASS/DARK       |  70| 115|  60| 115|  60|  55|Farbwechsel | -          |
333|Wablu        |NORMAL/FLYING    |  45|  40|  60|  40|  75|  50|Hitzeschutz |Notschutz   |Helixfossil (common), Magnet (rare)
334|Altaria      |DRAGON/FLYING    |  75|  70|  90|  70| 105|  80|Hitzeschutz |Notschutz   |
335|Sengo        |NORMAL           |  73| 115|  60|  60|  60|  90|Übereifer   | -          |Giftstich (common), Spuktafel (rare)
336|Vipitis      |POISON           |  73| 100|  60| 100|  60|  65|Aufwertung  |Rasanz      |
337|Lunastein    |ROCK/PSYCHIC     |  70|  55|  65|  95|  85|  70|Magieschild |Chlorophyll |TM11 (rare)
338|Sonnfel      |ROCK/PSYCHIC     |  70|  95|  85|  55|  65|  70|Hexaplaga   |Aufwertung  |
339|Schmerbe     |WATER/GROUND     |  50|  48|  43|  46|  41|  60|Scherenmacht|Solarkraft  |Scope-Linse (common), Glücks-Ei (rare)
340|Welsar       |WATER/GROUND     | 110|  78|  73|  76|  71|  60|Scherenmacht|Solarkraft  |Zauberwasser (common), Wellenrauch (rare)
341|Krebscorps   |WATER            |  43|  80|  65|  50|  35|  35|Munterkeit  |Dösigkeit   |Zitarzbeere (rare)
342|Krebutack    |WATER/DARK       |  63| 120|  85|  90|  55|  55|Munterkeit  |Dösigkeit   |
343|Puppance     |GROUND/PSYCHIC   |  40|  40|  55|  40|  70|  55|Rauflust    |Dürre       |
344|Lepumentas   |GROUND/PSYCHIC   |  60|  70| 105|  70| 120|  75|Rauflust    |Dürre       |TM06 (rare)
345|Liliep       |ROCK/GRASS       |  66|  41|  77|  61|  87|  23|Puderabwehr | -          |
346|Wielie       |ROCK/GRASS       |  86|  81|  97|  81| 107|  43|Puderabwehr | -          |
347|Anorith      |ROCK/BUG         |  45|  95|  50|  40|  50|  75|Wertelink   |Dösigkeit   |TM12 (rare)
348|Armaldo      |ROCK/BUG         |  75| 125| 100|  70|  80|  45|Wertelink   |Dösigkeit   |Gelbstück (common)
349|Barschwa     |WATER            |  20|  15|  20|  10|  55|  80|Alptraum    | -          |Sternenstück (common), Jabocabeere (rare)
350|Milotic      |WATER            |  95|  60|  79| 100| 125|  81|Alptraum    | -          |Machtband (rare)
351|Formeo       |NORMAL           |  70|  70|  70|  70|  70|  70|Kloakensoße |Voltabsorber|Hackattack (100%)
352|Kecleon      |NORMAL           |  60|  90|  70|  60| 120|  40|Sturmsog    |Überbrückung|
353|Shuppet      |GHOST            |  44|  75|  35|  63|  33|  45|Edelmut     | -          |Dubiosdisc (rare)
354|Banette      |GHOST            |  64| 115|  65|  83|  63|  65|Edelmut     | -          |Silberstaub (rare)
355|Zwirrlicht   |GHOST            |  20|  40|  90|  30|  90|  25|Immunität   | -          |TM07 (common)
356|Zwirrklop    |GHOST            |  40|  70| 130|  60| 130|  25|Immunität   | -          |Scharfzahn (rare)
357|Tropius      |GRASS/FLYING     |  99|  68|  83|  72|  87|  51|Farbwechsel |Anpassung   |TM41 (100%)
358|Palimpalim   |PSYCHIC          |  65|  50|  70|  95|  80|  65|Giftdorn    |Notdünger   |King-Stein (100%)
359|Absol        |DARK             |  65| 130|  60|  75|  60|  75|Großbrand   | -          |
360|Isso         |PSYCHIC          |  95|  23|  48|  23|  48|  23|Eishaut     | -          |
361|Schneppke    |ICE              |  50|  50|  50|  50|  50|  50|H2O-Absorber|Sandschleier|Fatumknoten (common), Gifttafel (rare)
362|Firnontor    |ICE              |  80|  80|  80|  80|  80|  80|Erleuchtung | -          |
363|Seemops      |ICE/WATER        |  70|  40|  50|  55|  50|  25|Niesel      | -          |Helixfossil (common), Ovaler Stein (rare)
364|Seejong      |ICE/WATER        |  90|  60|  70|  75|  70|  45|Niesel      | -          |
365|Walraisa     |ICE/WATER        | 110|  80|  90|  95|  90|  65|Niesel      | -          |EP-Teiler (rare)
366|Perlu        |WATER            |  35|  64|  85|  74|  55|  32|Neutraltorso|Robustheit  |
367|Aalabyss     |WATER            |  55| 104| 105|  94|  75|  52|Magmapanzer |Wassertempo |Riesenperle (common), TM68 (rare)
368|Saganabyss   |WATER            |  55|  84| 105| 114|  75|  52|Aufwertung  | -          |
369|Relicanth    |WATER/ROCK       | 100|  90| 130|  45|  65|  55|Wertelink   |Rasanz      |
370|Liebiskus    |WATER            |  43|  30|  55|  40|  65|  97|Felsenfest  |Blitzfänger |TM04 (common)
371|Kindwurm     |DRAGON           |  45|  75|  60|  40|  30|  50|Temposchub  |Aufwertung  |
372|Draschel     |DRAGON           |  65|  95| 100|  60|  50|  50|Temposchub  |Aufwertung  |
373|Brutalanda   |DRAGON/FLYING    |  95| 135|  80| 110|  80| 100|Temposchub  |Aufwertung  |
374|Tanhel       |STEEL/PSYCHIC    |  40|  55|  80|  35|  60|  30|Anpassung   | -          |Klettdorn (common)
375|Metang       |STEEL/PSYCHIC    |  60|  75| 100|  55|  80|  50|Anpassung   | -          |AP-Plus (rare)
376|Metagross    |STEEL/PSYCHIC    |  80| 135| 130|  95|  90|  70|Anpassung   | -          |Burleobeere (rare)
377|Regirock     |ROCK             |  80| 100| 200|  50| 100|  50|Magmapanzer | -          |TM28 (rare)
378|Regice       |ICE              |  80|  50| 100| 100| 200|  50|Immunität   | -          |
379|Registeel    |STEEL            |  80|  75| 150|  75| 150|  50|Sandschleier|Hexaplaga   |Lydzibeere (rare)
380|Latias       |DRAGON/PSYCHIC   |  80|  80|  90| 110| 130| 110|Trockenheit | -          |Stromisierer (100%)
381|Latios       |DRAGON/PSYCHIC   |  80|  90|  80| 130| 110| 110|Giftdorn    |Tempomacher |Wahlschal (common)
382|Kyogre       |WATER            | 100| 100|  90| 150| 140|  90|Notdünger   |Felskern    |Kalzium (rare)
383|Groudon      |GROUND           | 100| 150| 140| 100|  90|  90|Facettenauge| -          |
384|Rayquaza     |DRAGON/FLYING    | 105| 150|  90| 150|  90|  95|Alptraum    |Pulverrauch |Altbernstein (common), Timerball (rare)
385|Jirachi      |STEEL/PSYCHIC    | 100| 100| 100| 100| 100| 100|H2O-Absorber| -          |Sternenstück (100%)
386|Deoxys       |PSYCHIC          |  50| 150|  50| 150|  50| 150|Unkenntnis  | -          |Machtreif (rare)
387|Chelast      |GRASS            |  55|  68|  64|  45|  55|  31|Wankelmut   |H2O-Absorber|Wundersaat (common), Jonagobeere (rare)
388|Chelcarain   |GRASS            |  75|  89|  85|  55|  65|  36|Wankelmut   |H2O-Absorber|
389|Chelterrar   |GRASS/GROUND     |  95| 109| 105|  75|  85|  56|Wankelmut   |H2O-Absorber|
390|Panflam      |FIRE             |  44|  58|  44|  58|  44|  61|Magmapanzer |Erleuchtung |Jabocabeere (common)
391|Panpyro      |FIRE/FIGHTING    |  64|  78|  52|  78|  52|  81|Magmapanzer |Erleuchtung |Pudersand (100%)
392|Panferno     |FIRE/FIGHTING    |  76| 104|  71| 104|  71| 108|Magmapanzer |Erleuchtung |Salkabeere (rare)
393|Plinfa       |WATER            |  53|  51|  53|  61|  56|  40|Farbwechsel | -          |TM78 (common), Blitztafel (rare)
394|Pliprin      |WATER            |  64|  66|  68|  81|  76|  50|Farbwechsel | -          |Schw. Flöte (common)
395|Impoleon     |WATER/STEEL      |  84|  86|  88| 111| 101|  60|Farbwechsel | -          |
396|Staralili    |NORMAL/FLYING    |  40|  55|  30|  30|  30|  60|Sturzbach   |Flammkörper |Altbernstein (common), Wundersaat (rare)
397|Staravia     |NORMAL/FLYING    |  55|  75|  50|  40|  40|  80|Sturzbach   |Flammkörper |
398|Staraptor    |NORMAL/FLYING    |  85| 120|  70|  50|  50| 100|Sturzbach   |Flammkörper |
399|Bidiza       |NORMAL           |  59|  45|  40|  35|  40|  31|Magieschild | -          |
400|Bidifas      |NORMAL/WATER     |  79|  85|  60|  55|  60|  71|Magieschild | -          |
401|Zirpurze     |BUG              |  37|  25|  41|  25|  41|  25|Immunität   |Charmebolzen|
402|Zirpeise     |BUG              |  77|  85|  51|  55|  51|  65|Immunität   |Charmebolzen|Abyssplatte (rare)
403|Sheinux      |ELECTRIC         |  45|  65|  34|  40|  34|  45|Speckschicht|Glückspilz  |Dracotafel (rare)
404|Luxio        |ELECTRIC         |  60|  85|  49|  60|  49|  60|Speckschicht|Glückspilz  |
405|Luxtra       |ELECTRIC         |  80| 120|  79|  95|  79|  70|Speckschicht|Glückspilz  |Feuerheiler (rare)
406|Knospi       |GRASS/POISON     |  40|  30|  35|  50|  70|  55|Immunität   |Achtlos     |AP-Top (100%)
407|Roserade     |GRASS/POISON     |  60|  70|  55| 125| 105|  90|Immunität   |Achtlos     |
408|Koknodon     |ROCK             |  67| 125|  40|  30|  30|  58|Synchro     |Völlerei    |Sanftglocke (rare)
409|Rameidon     |ROCK             |  97| 165|  60|  65|  50|  58|Synchro     |Völlerei    |
410|Schilterus   |ROCK/STEEL       |  30|  42| 118|  42|  88|  30|Rivalität   | -          |
411|Bollterus    |ROCK/STEEL       |  60|  52| 168|  47| 138|  30|Rivalität   | -          |
412|Burmy        |BUG              |  40|  29|  45|  29|  45|  36|Regengenuss |Charmebolzen|Eisentafel (rare)
413|Burmadame    |BUG/GRASS        |  60|  59|  85|  79| 105|  36|Statik      | -          |
414|Moterpel     |BUG/FLYING       |  70|  94|  50|  94|  50|  66|Sandsturm   | -          |
415|Wadribie     |BUG/FLYING       |  30|  30|  42|  30|  42|  70|Techniker   |Finalschlag |Rauchball (100%)
416|Honweisel    |BUG/FLYING       |  70|  80| 102|  80| 102|  40|Techniker   |Finalschlag |Wiederball (100%)
417|Pachirisu    |ELECTRIC         |  60|  45|  70|  45|  90|  95|Völlerei    |Techniker   |
418|Bamelin      |WATER            |  55|  65|  35|  60|  30|  85|Mitnahme    |Statik      |Zauberwasser (common), Klettdorn (rare)
419|Bojelin      |WATER            |  85| 105|  55|  85|  50| 115|Mitnahme    |Statik      |
420|Kikugi       |GRASS            |  45|  35|  45|  62|  53|  35|Hexaplaga   |Charmebolzen|TM76 (100%)
421|Kinoso       |GRASS            |  70|  60|  70|  87|  78|  85|Hexaplaga   |Charmebolzen|TM13 (rare)
422|Schalellos   |WATER            |  76|  48|  48|  57|  62|  34|Sandsturm   | -          |Sternenstaub (100%)
423|Gastrodon    |WATER/GROUND     | 111|  83|  68|  92|  82|  39|Sandsturm   | -          |Jonagobeere (common), X-Abwehr (rare)
424|Ambidiffel   |NORMAL           |  75| 100|  66|  60|  66| 115|Regengenuss | -          |
425|Driftlon     |GHOST/FLYING     |  90|  50|  34|  60|  44|  70|Bedroher    | -          |Klauenfossil (100%)
