Randomizer Version: 4.6.0
Random Seed: 234173005332115
Settings String: 321YRgEegEdAeQAwgCSvBCegh8Caga8arw9CSABmwAAAAAALAyAxsnQfBQJCTIGBQTGGQURFlBva2Vtb24gU291bFNpbHZlciAoRymFocTU48M4ig==

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1    |ABILITY2    |ITEM
248|Despotar     |ROCK/DARK        | 100| 134| 110|  95| 100|  61|Aquahülle   | -          |
249|Lugia        |PSYCHIC/FLYING   | 106|  90| 130|  90| 154| 110|Synchro     | -          |
250|Ho-Oh        |FIRE/FLYING      | 106| 130|  90| 110| 154|  90|Sporenwirt  | -          |Hyperheiler (100%)
251|Celebi       |PSYCHIC/GRASS    | 100| 100| 100| 100| 100| 100|Schildlos   |Kampfpanzer |Blattstein (100%)
252|Geckarbor    |GRASS            |  40|  45|  35|  65|  55|  70|Lärmschutz  |Mentalkraft |Nugget (100%)
253|Reptain      |GRASS            |  50|  65|  45|  85|  65|  95|Lärmschutz  |Mentalkraft |Heißbrocken (rare)
254|Gewaldro     |GRASS            |  70|  85|  65| 105|  85| 120|Lärmschutz  |Mentalkraft |
255|Flemmli      |FIRE             |  45|  60|  40|  70|  50|  45|Frühwecker  | -          |
256|Jungglut     |FIRE/FIGHTING    |  60|  85|  60|  85|  60|  55|Frühwecker  | -          |
257|Lohgock      |FIRE/FIGHTING    |  80| 120|  70| 110|  70|  80|Frühwecker  | -          |
258|Hydropi      |WATER            |  50|  70|  50|  50|  50|  40|Voltabsorber| -          |
259|Moorabbel    |WATER/GROUND     |  70|  85|  70|  60|  70|  50|Voltabsorber| -          |
260|Sumpex       |WATER/GROUND     | 100| 110|  90|  85|  90|  60|Voltabsorber| -          |
261|Fiffyen      |DARK             |  35|  55|  35|  30|  30|  35|Finalschlag |Duftnote    |Wilbirbeere (rare)
262|Magnayen     |DARK             |  70|  90|  70|  60|  60|  70|Finalschlag |Duftnote    |TM46 (common)
263|Zigzachs     |NORMAL           |  38|  30|  41|  30|  41|  60|Adlerauge   | -          |Linganbeere (common), Finsterball (rare)
264|Geradaks     |NORMAL           |  78|  70|  61|  50|  61| 100|Adlerauge   | -          |
265|Waumpel      |BUG              |  45|  45|  35|  20|  30|  20|Wolke Sieben| -          |TM42 (100%)
266|Schaloko     |BUG              |  50|  35|  55|  25|  25|  15|Lärmschutz  | -          |TM04 (common)
267|Papinella    |BUG/FLYING       |  60|  70|  50|  90|  50|  65|Lärmschutz  | -          |
268|Panekon      |BUG              |  50|  35|  55|  25|  25|  15|Schneemantel|Lärmschutz  |
269|Pudox        |BUG/POISON       |  60|  50|  70|  50|  90|  65|Schneemantel|Lärmschutz  |Top-Schutz (rare)
270|Loturzel     |WATER/GRASS      |  40|  30|  30|  40|  50|  30|Voltabsorber| -          |
271|Lombrero     |WATER/GRASS      |  60|  50|  50|  60|  70|  50|Voltabsorber| -          |
272|Kappalores   |WATER/GRASS      |  80|  70|  70|  90| 100|  70|Voltabsorber| -          |
273|Samurzel     |GRASS            |  40|  40|  50|  30|  30|  30|Niesel      | -          |Klettdorn (common)
274|Blanas       |GRASS/DARK       |  70|  70|  40|  60|  40|  60|Niesel      | -          |Poképuppe (rare)
275|Tengulist    |GRASS/DARK       |  90| 100|  60|  90|  60|  80|Niesel      | -          |Jonagobeere (100%)
276|Schwalbini   |NORMAL/FLYING    |  40|  55|  30|  30|  30|  85|Wolke Sieben|Magmapanzer |Wilbirbeere (common), Luxusball (rare)
277|Schwalboss   |NORMAL/FLYING    |  60|  85|  60|  50|  50| 125|Wolke Sieben|Magmapanzer |
278|Wingull      |WATER/FLYING     |  40|  30|  30|  55|  30|  85|Puderabwehr | -          |
279|Pelipper     |WATER/FLYING     |  60|  50| 100|  85|  70|  65|Puderabwehr | -          |Eneco-Rute (rare)
280|Trasla       |PSYCHIC          |  28|  25|  25|  45|  35|  40|Übereifer   |Farbwechsel |Hirntafel (common)
281|Kirlia       |PSYCHIC          |  38|  35|  35|  65|  55|  50|Übereifer   |Farbwechsel |
282|Guardevoir   |PSYCHIC          |  68|  65|  65| 125| 115|  80|Charmebolzen| -          |
283|Gehweiher    |BUG/WATER        |  40|  30|  32|  50|  52|  65|Download    | -          |
284|Maskeregen   |BUG/FLYING       |  70|  60|  62|  80|  82|  60|Download    | -          |TM30 (common), TM40 (rare)
285|Knilz        |GRASS            |  60|  40|  60|  40|  60|  35|Tempomacher |Rauflust    |
286|Kapilz       |GRASS/FIGHTING   |  60| 130|  80|  60|  60|  70|Tempomacher |Rauflust    |
287|Bummelz      |NORMAL           |  60|  60|  60|  35|  35|  30|Unkenntnis  |Rasanz      |
288|Muntier      |NORMAL           |  80|  80|  80|  55|  55|  90|Unkenntnis  |Rasanz      |X-Tempo (rare)
289|Letarking    |NORMAL           | 150| 160| 100|  95|  65| 100|Unkenntnis  |Rasanz      |
290|Nincada      |BUG/GROUND       |  31|  45|  90|  30|  30|  40|Dürre       | -          |Kerzalbeere (100%)
291|Ninjask      |BUG/FLYING       |  61|  90|  45|  50|  50| 160|Dürre       | -          |Superschutz (rare)
292|Ninjatom     |BUG/GHOST        |   1|  90|  45|  30|  30|  40|Wunderwache | -          |X-Tempo (common)
293|Flurmel      |NORMAL           |  64|  51|  23|  51|  23|  28|Solarkraft  | -          |
294|Krakeelo     |NORMAL           |  84|  71|  43|  71|  43|  48|Solarkraft  | -          |Schrägrauch (common), Feuerstein (rare)
295|Krawumms     |NORMAL           | 104|  91|  63|  91|  63|  68|Solarkraft  | -          |Überreste (common), Toxik-Orb (rare)
296|Makuhita     |FIGHTING         |  72|  60|  30|  20|  30|  25|Hexaplaga   |Voltabsorber|Machtband (common)
297|Hariyama     |FIGHTING         | 144| 120|  60|  40|  60|  50|Hexaplaga   |Voltabsorber|
298|Azurill      |NORMAL           |  50|  20|  40|  20|  40|  20|Adlerauge   |Charmebolzen|
299|Nasgnet      |ROCK             |  30|  45| 135|  45|  90|  30|Voltabsorber|Filter      |
300|Eneco        |NORMAL           |  50|  45|  45|  35|  35|  50|Flammkörper |Neutraltorso|
301|Enekoro      |NORMAL           |  70|  65|  65|  55|  55|  70|Flammkörper |Neutraltorso|
302|Zobiris      |DARK/GHOST       |  50|  75|  75|  65|  65|  50|Scherenmacht| -          |
303|Flunkifer    |STEEL            |  50|  85|  85|  55|  55|  50|Alptraum    | -          |Salkabeere (common)
304|Stollunior   |STEEL/ROCK       |  50|  70| 100|  40|  40|  30|Schneemantel| -          |Mentalkraut (common), TM49 (rare)
305|Stollrak     |STEEL/ROCK       |  60|  90| 140|  50|  50|  40|Schneemantel| -          |
306|Stolloss     |STEEL/ROCK       |  70| 110| 180|  60|  60|  50|Schneemantel| -          |TM25 (common)
307|Meditie      |FIGHTING/PSYCHIC |  30|  40|  55|  40|  55|  60|Kampfpanzer | -          |Indigostück (rare)
308|Meditalis    |FIGHTING/PSYCHIC |  60|  60|  75|  60|  75|  80|Kampfpanzer | -          |Lydzibeere (100%)
309|Frizelbliz   |ELECTRIC         |  40|  45|  40|  65|  40|  65|Facettenauge| -          |Sprudel (common)
310|Voltenso     |ELECTRIC         |  70|  75|  60| 105|  60| 105|Facettenauge| -          |
311|Plusle       |ELECTRIC         |  60|  50|  40|  85|  75|  95|Mentalkraft | -          |
312|Minun        |ELECTRIC         |  60|  40|  50|  75|  85|  95|Lärmschutz  |Rivalität   |
313|Volbeat      |BUG              |  65|  73|  55|  47|  75|  85|Neutraltorso|Aquahülle   |Helixfossil (rare)
314|Illumise     |BUG              |  65|  47|  55|  73|  75|  85|Aquahülle   | -          |
315|Roselia      |GRASS/POISON     |  50|  60|  45| 100|  80|  65|Panzerhaut  | -          |Eisenkugel (common), TM75 (rare)
316|Schluppuck   |POISON           |  70|  43|  53|  43|  53|  40|Trockenheit |Tempomacher |TM21 (common), Indigostück (rare)
317|Schlukwech   |POISON           | 100|  73|  83|  73|  83|  55|Trockenheit |Tempomacher |Steintafel (common), TM85 (rare)
318|Kanivanha    |WATER/DARK       |  45|  90|  20|  65|  20|  65|Sturmsog    | -          |Lydzibeere (100%)
319|Tohaido      |WATER/DARK       |  70| 120|  40|  95|  40|  95|Sturmsog    | -          |
320|Wailmer      |WATER            | 130|  70|  35|  70|  35|  60|Regengenuss | -          |
321|Wailord      |WATER            | 170|  90|  45|  90|  45|  60|Regengenuss | -          |
322|Camaub       |FIRE/GROUND      |  60|  60|  40|  65|  45|  35|Aufheber    | -          |Machtband (100%)
323|Camerupt     |FIRE/GROUND      |  70| 100|  70| 105|  75|  40|Aufheber    | -          |TM04 (100%)
324|Qurtel       |FIRE             |  70|  85| 140|  85|  70|  20|Statik      | -          |Mondstein (common), TM23 (rare)
325|Spoink       |PSYCHIC          |  60|  25|  35|  70|  80|  60|Frühwecker  | -          |
326|Groink       |PSYCHIC          |  80|  45|  65|  90| 110|  80|Frühwecker  | -          |
327|Pandir       |NORMAL           |  60|  60|  60|  60|  60|  60|Facettenauge|Schwebe     |
328|Knacklion    |GROUND           |  45| 100|  45|  45|  45|  10|Notschutz   |Kampfpanzer |
329|Vibrava      |GROUND/DRAGON    |  50|  70|  50|  50|  50|  70|Notschutz   |Kampfpanzer |
330|Libelldra    |GROUND/DRAGON    |  80| 100|  80|  80|  80| 100|Notschutz   |Kampfpanzer |
331|Tuska        |GRASS            |  50|  85|  40|  85|  40|  35|Dösigkeit   | -          |
332|Noktuska     |GRASS/DARK       |  70| 115|  60| 115|  60|  55|Dösigkeit   | -          |Pudersand (common)
333|Wablu        |NORMAL/FLYING    |  45|  40|  60|  40|  75|  50|Puderabwehr |Sandschleier|Donnerstein (rare)
334|Altaria      |DRAGON/FLYING    |  75|  70|  90|  70| 105|  80|Puderabwehr |Sandschleier|TM08 (common)
335|Sengo        |NORMAL           |  73| 115|  60|  60|  60|  90|Pulverrauch |Flexibilität|
336|Vipitis      |POISON           |  73| 100|  60| 100|  60|  65|Facettenauge|Hagelalarm  |Jonagobeere (100%)
337|Lunastein    |ROCK/PSYCHIC     |  70|  55|  65|  95|  85|  70|Solarkraft  |Techniker   |TM70 (common), Heilball (rare)
338|Sonnfel      |ROCK/PSYCHIC     |  70|  95|  85|  55|  65|  70|Unkenntnis  |Insomnia    |
339|Schmerbe     |WATER/GROUND     |  50|  48|  43|  46|  41|  60|Sturmsog    | -          |TM81 (common)
340|Welsar       |WATER/GROUND     | 110|  78|  73|  76|  71|  60|Sturmsog    | -          |
341|Krebscorps   |WATER            |  43|  80|  65|  50|  35|  35|Floraschild |Wertehalter |
342|Krebutack    |WATER/DARK       |  63| 120|  85|  90|  55|  55|Floraschild |Wertehalter |Angriffplus (common)
343|Puppance     |GROUND/PSYCHIC   |  40|  40|  55|  40|  70|  55|Notschutz   |Munterkeit  |
344|Lepumentas   |GROUND/PSYCHIC   |  60|  70| 105|  70| 120|  75|Notschutz   |Munterkeit  |TM27 (rare)
345|Liliep       |ROCK/GRASS       |  66|  41|  77|  61|  87|  23|Großbrand   | -          |
346|Wielie       |ROCK/GRASS       |  86|  81|  97|  81| 107|  43|Großbrand   | -          |Vitalkraut (rare)
347|Anorith      |ROCK/BUG         |  45|  95|  50|  40|  50|  75|Filter      | -          |X-Treffer (common)
348|Armaldo      |ROCK/BUG         |  75| 125| 100|  70|  80|  45|Filter      | -          |Fokusgurt (common), Top-Trank (rare)
349|Barschwa     |WATER            |  20|  15|  20|  10|  55|  80|Aufwertung  | -          |TM07 (100%)
350|Milotic      |WATER            |  95|  60|  79| 100| 125|  81|Aufwertung  | -          |
351|Formeo       |NORMAL           |  70|  70|  70|  70|  70|  70|Panzerhaut  |Alptraum    |Drachenzahn (100%)
352|Kecleon      |NORMAL           |  60|  90|  70|  60| 120|  40|Schildlos   | -          |Seidenschal (100%)
353|Shuppet      |GHOST            |  44|  75|  35|  63|  33|  45|Fußangel    | -          |
354|Banette      |GHOST            |  64| 115|  65|  83|  63|  65|Fußangel    | -          |
355|Zwirrlicht   |GHOST            |  20|  40|  90|  30|  90|  25|Rauflust    | -          |Schutzband (rare)
356|Zwirrklop    |GHOST            |  40|  70| 130|  60| 130|  25|Rauflust    | -          |Abyssplatte (common), TM32 (rare)
357|Tropius      |GRASS/FLYING     |  99|  68|  83|  72|  87|  51|Regengenuss | -          |
358|Palimpalim   |PSYCHIC          |  65|  50|  70|  95|  80|  65|Glückspilz  | -          |Tanigabeere (common), Scharfzahn (rare)
359|Absol        |DARK             |  65| 130|  60|  75|  60|  75|Völlerei    | -          |
360|Isso         |PSYCHIC          |  95|  23|  48|  23|  48|  23|Erzwinger   | -          |Klauenfossil (100%)
361|Schneppke    |ICE              |  50|  50|  50|  50|  50|  50|Sturmsog    |Wankelmut   |Blattstein (common), Wolkentafel (rare)
362|Firnontor    |ICE              |  80|  80|  80|  80|  80|  80|Felsenfest  | -          |TM06 (common)
363|Seemops      |ICE/WATER        |  70|  40|  50|  55|  50|  25|Voltabsorber| -          |
364|Seejong      |ICE/WATER        |  90|  60|  70|  75|  70|  45|Voltabsorber| -          |
365|Walraisa     |ICE/WATER        | 110|  80|  90|  95|  90|  65|Voltabsorber| -          |
366|Perlu        |WATER            |  35|  64|  85|  74|  55|  32|Kraftkoloss | -          |
367|Aalabyss     |WATER            |  55| 104| 105|  94|  75|  52|Sandsturm   | -          |
368|Saganabyss   |WATER            |  55|  84| 105| 114|  75|  52|Glückspilz  |Großbrand   |TM10 (common)
369|Relicanth    |WATER/ROCK       | 100|  90| 130|  45|  65|  55|Aquahülle   |Starthilfe  |TM63 (100%)
370|Liebiskus    |WATER            |  43|  30|  55|  40|  65|  97|Übereifer   | -          |
371|Kindwurm     |DRAGON           |  45|  75|  60|  40|  30|  50|Schneemantel| -          |
372|Draschel     |DRAGON           |  65|  95| 100|  60|  50|  50|Schneemantel| -          |Gegengift (common), TM66 (rare)
373|Brutalanda   |DRAGON/FLYING    |  95| 135|  80| 110|  80| 100|Schneemantel| -          |
374|Tanhel       |STEEL/PSYCHIC    |  40|  55|  80|  35|  60|  30|Dürre       | -          |Äther (rare)
375|Metang       |STEEL/PSYCHIC    |  60|  75| 100|  55|  80|  50|Dürre       | -          |Apikobeere (common)
376|Metagross    |STEEL/PSYCHIC    |  80| 135| 130|  95|  90|  70|Dürre       | -          |TM22 (rare)
377|Regirock     |ROCK             |  80| 100| 200|  50| 100|  50|Immunität   | -          |Lahmrauch (rare)
378|Regice       |ICE              |  80|  50| 100| 100| 200|  50|Notschutz   | -          |
379|Registeel    |STEEL            |  80|  75| 150|  75| 150|  50|Flammkörper | -          |
380|Latias       |DRAGON/PSYCHIC   |  80|  80|  90| 110| 130| 110|Download    | -          |
381|Latios       |DRAGON/PSYCHIC   |  80|  90|  80| 130| 110| 110|Rauhaut     |Speckschicht|Top-Trank (common)
382|Kyogre       |WATER            | 100| 100|  90| 150| 140|  90|Expidermis  |Schneemantel|Scheuchrauch (common), Trank (rare)
383|Groudon      |GROUND           | 100| 150| 140| 100|  90|  90|Rauflust    |Schwebe     |
384|Rayquaza     |DRAGON/FLYING    | 105| 150|  90| 150|  90|  95|Dösigkeit   | -          |Kalzium (common), Wurzelfossil (rare)
385|Jirachi      |STEEL/PSYCHIC    | 100| 100| 100| 100| 100| 100|Eishaut     |Techniker   |Erdtafel (100%)
386|Deoxys       |PSYCHIC          |  50| 150|  50| 150|  50| 150|Munterkeit  | -          |
387|Chelast      |GRASS            |  55|  68|  64|  45|  55|  31|Insomnia    |Glückspilz  |
388|Chelcarain   |GRASS            |  75|  89|  85|  55|  65|  36|Insomnia    |Glückspilz  |Drachenhaut (common)
389|Chelterrar   |GRASS/GROUND     |  95| 109| 105|  75|  85|  56|Insomnia    |Glückspilz  |
390|Panflam      |FIRE             |  44|  58|  44|  58|  44|  61|Überbrückung| -          |Herzschuppe (rare)
391|Panpyro      |FIRE/FIGHTING    |  64|  78|  52|  78|  52|  81|Überbrückung| -          |
392|Panferno     |FIRE/FIGHTING    |  76| 104|  71| 104|  71| 108|Überbrückung| -          |
393|Plinfa       |WATER            |  53|  51|  53|  61|  56|  40|Wankelmut   | -          |TM70 (common)
394|Pliprin      |WATER            |  64|  66|  68|  81|  76|  50|Wankelmut   | -          |
395|Impoleon     |WATER/STEEL      |  84|  86|  88| 111| 101|  60|Wankelmut   | -          |TM26 (100%)
396|Staralili    |NORMAL/FLYING    |  40|  55|  30|  30|  30|  60|Angsthase   |Aufheber    |TM13 (common), Pyapabeere (rare)
397|Staravia     |NORMAL/FLYING    |  55|  75|  50|  40|  40|  80|Angsthase   |Aufheber    |
398|Staraptor    |NORMAL/FLYING    |  85| 120|  70|  50|  50| 100|Angsthase   |Aufheber    |Para-Heiler (common)
399|Bidiza       |NORMAL           |  59|  45|  40|  35|  40|  31|Angsthase   |Glückspilz  |Scheuchrauch (common)
400|Bidifas      |NORMAL/WATER     |  79|  85|  60|  55|  60|  71|Angsthase   |Glückspilz  |Gifttafel (common)
401|Zirpurze     |BUG              |  37|  25|  41|  25|  41|  25|Kurzschluss | -          |
402|Zirpeise     |BUG              |  77|  85|  51|  55|  51|  65|Kurzschluss | -          |TM01 (common), TM67 (rare)
403|Sheinux      |ELECTRIC         |  45|  65|  34|  40|  34|  45|Flammkörper | -          |Gifttafel (100%)
404|Luxio        |ELECTRIC         |  60|  85|  49|  60|  49|  60|Flammkörper | -          |
405|Luxtra       |ELECTRIC         |  80| 120|  79|  95|  79|  70|Flammkörper | -          |
406|Knospi       |GRASS/POISON     |  40|  30|  35|  50|  70|  55|Panzerhaut  | -          |
407|Roserade     |GRASS/POISON     |  60|  70|  55| 125| 105|  90|Panzerhaut  | -          |
408|Koknodon     |ROCK             |  67| 125|  40|  30|  30|  58|Sturmsog    |Tempomacher |Wahlglas (common)
409|Rameidon     |ROCK             |  97| 165|  60|  65|  50|  58|Sturmsog    |Tempomacher |Eneco-Rute (rare)
410|Schilterus   |ROCK/STEEL       |  30|  42| 118|  42|  88|  30|Solarkraft  | -          |TM75 (common)
411|Bollterus    |ROCK/STEEL       |  60|  52| 168|  47| 138|  30|Solarkraft  | -          |
412|Burmy        |BUG              |  40|  29|  45|  29|  45|  36|Übereifer   |H2O-Absorber|
413|Burmadame    |BUG/GRASS        |  60|  59|  85|  79| 105|  36|Erzwinger   |Rauhaut     |
414|Moterpel     |BUG/FLYING       |  70|  94|  50|  94|  50|  66|Frühwecker  |Felsenfest  |
415|Wadribie     |BUG/FLYING       |  30|  30|  42|  30|  42|  70|Statik      |Duftnote    |Eisheiler (100%)
416|Honweisel    |BUG/FLYING       |  70|  80| 102|  80| 102|  40|Statik      |Duftnote    |Nestball (common), Safariball (rare)
417|Pachirisu    |ELECTRIC         |  60|  45|  70|  45|  90|  95|Download    | -          |Dubiosdisc (common), TM11 (rare)
418|Bamelin      |WATER            |  55|  65|  35|  60|  30|  85|Eishaut     | -          |
419|Bojelin      |WATER            |  85| 105|  55|  85|  50| 115|Eishaut     | -          |
420|Kikugi       |GRASS            |  45|  35|  45|  62|  53|  35|Aufheber    |Hitzeschutz |
421|Kinoso       |GRASS            |  70|  60|  70|  87|  78|  85|Aufheber    |Hitzeschutz |
422|Schalellos   |WATER            |  76|  48|  48|  57|  62|  34|Kurzschluss | -          |
423|Gastrodon    |WATER/GROUND     | 111|  83|  68|  92|  82|  39|Kurzschluss | -          |
424|Ambidiffel   |NORMAL           |  75| 100|  66|  60|  66| 115|Sturmsog    |Sporenwirt  |
425|Driftlon     |GHOST/FLYING     |  90|  50|  34|  60|  44|  70|Rauhaut     |Sandschleier|
426|Drifzepeli   |GHOST/FLYING     | 150|  80|  44|  90|  54|  80|Rauhaut     |Sandschleier|Schwarzgurt (100%)
427|Haspiror     |NORMAL           |  55|  66|  44|  44|  56|  85|Hitzeschutz |Kloakensoße |Perle (common)
428|Schlapor     |NORMAL           |  65|  76|  84|  54|  96| 105|Hitzeschutz |Kloakensoße |Purpurstück (100%)
429|Traunmagil   |GHOST            |  60|  60|  60| 105| 105| 105|Flexibilität| -          |
430|Kramshef     |DARK/FLYING      | 100| 125|  52| 105|  52|  71|Sturzbach   | -          |
